Status	Slim	Top_type	Top_Level_Organ_system	Num_Mutations_for_organ_system_top	Top_Level_Cell_type	Num_Mutations_for_cell_type_top	Child_Organ_system	Num_Mutations_for_organ_system_child	Child_Cell_type	Num_Mutations_for_cell_type_child	Original_Cancer_Term	Source	Mutations_in_source	Version_DO_Slim	Action
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	DOID:305 / carcinoma	18272122	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome|not_specified	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	DOID:305 / carcinoma	18272122	-	-	-	-	Familial_cancer_of_breast|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	DOID:305 / carcinoma	18272122	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	65	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer & DOID:5517 / stomach carcinoma & DOID:3905 / lung carcinoma	1	DOID:305 / carcinoma	18272122	-	-	-	-	Breast_adenocarcinoma|Ovarian_epithelial_cancer|Carcinoma_of_colon|Neoplasm_of_stomach|Keratosis_seborrheic|Non-small_cell_lung_cancer|Megalencephaly_cutis_marmorata_telangiectatica_congenita|Sarcoma	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1793 / pancreatic cancer & DOID:1909 / melanoma	2	DOID:305 / carcinoma	18272122	-	-	-	-	Melanoma_cutaneous_malignant_2_susceptibility_to|Melanoma-pancreatic_cancer_syndrome|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:1793 / pancreatic cancer	13	DOID:305 / carcinoma	18272122	-	-	-	-	Familial_cancer_of_breast|Fanconi_anemia_complementation_group_N|Pancreatic_cancer_3|Hereditary_cancer-predisposing_syndrome	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	DOID:305 / carcinoma	18272122	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|not_provided	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	DOID:305 / carcinoma	18272122	-	-	-	-	Hereditary_cancer-predisposing_syndrome,BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	6	V2	New term
Unresolved		Multiple_organ	DOID:3571 / liver cancer & DOID:363 / uterine cancer	1	DOID:305 / carcinoma	18272122	-	-	-	-	Hepatocellular_carcinoma|Carcinoma_of_cervix	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:219 / colon cancer	1	DOID:305 / carcinoma	18272122	-	-	-	-	Breast_adenocarcinoma|Carcinoma_of_colon|Neoplasm_of_ovary|Proteus_syndrome	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1192 / peripheral nervous system neoplasm & DOID:9253 gastric stromal tumor	1	DOID:3070 / malignant glioma	340589	-	-	-	-	Paraganglioma_and_gastric_stromal_sarcoma	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1192 / peripheral nervous system neoplasm & DOID:3953 / adrenal gland cancer	7	DOID:169 / neuroendocrine tumor & DOID:1115 / sarcoma	2	DOID:0050773 / paraganglioma & DOID:9253 / gastrointestinal stromal tumor	2	-	-	Paraganglioma_and_gastric_stromal_sarcoma|Gastrointestinal_Stromal_Tumors|Carney_triad,Paragangliomas_3	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:4045 / muscle cancer & DOID:263 / kidney cancer	1	-	-	-	-	DOID:4451 / renal carcinoma	1680433	Malignant_rhabdoid_tumor_somatic	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:2998 / testicular cancer & DOID:2531 / hematologic cancer	2	-	-	-	-	-	-	Malignant_tumor_of_testis,AML_-_Acute_myeloid_leukemia	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1324 / lung cancer & DOID:1612 / breast cancer & DOID:2531 / hematologic cancer	3	-	-	-	-	-	-	Non-small_cell_lung_cancer,Breast_adenocarcinoma|Non-small_cell_lung_cancer|Juvenile_myelomonocytic_leukemia|RAS-associated_autoimmune_leukoproliferative_disorder	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:1909 /melanoma & DOID:1793 / pancreatic cancer	1	DOID:305 / carcinoma & DOID:4159 / skin cancer	1	-	-	-	-	Melanoma_cutaneous_malignant_2_susceptibility_to|p16-leiden|Melanoma-pancreatic_cancer_syndrome|Orolaryngeal_cancer_multiple	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:3953 / adrenal gland cancer & DOID:1781 / thyroid cancer	3	DOID:305 / carcinoma & DOID:169 / neuroendocrine tumor	4	DOID:0050892 / pheochromocytoma	7	-	-	Multiple_endocrine_neoplasia_type_2a|Pheochromocytoma|MEN2A_and_FMTC|Hereditary_cancer-predisposing_syndrome|not_provided,Multiple_endocrine_neoplasia_type_2a|Pheochromocytoma|MEN2A_and_FMTC,Multiple_endocrine_neoplasia_type_2a|Familial_medullary_thyroid_carcinoma|Pheochromocytoma|MEN2A_and_FMTC	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:1324 / lung cancer & DOID:2531 / hematologic cancer	3	DOID:305 / carcinoma & DOID:2531 / hematologic cancer	5	DOID:0060058 / lymphoma	1290679	-	-	Non-small_cell_lung_cancer,Malignant_lymphoma_non-Hodgkin|Non-small_cell_lung_cancer,Cardio-facio-cutaneous_syndrome|Rasopathy	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:263 / kidney cancer & DOID:3953 / adrenal gland cancer	1	DOID:305 / carcinoma & DOID:169 / neuroendocrine tumor	4	DOID:0050892 / pheochromocytoma	7	DOID:4450 / renal cell carcinoma 	844	Pheochromocytoma|Renal_cell_carcinoma	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2531 / hematologic cancer	1	DOID:305 / carcinoma & DOID:2531 / hematologic cancer	5	-	-	-	-	Ataxia-telangiectasia_variant|T-cell_prolymphocytic_leukemia|Breast_cancer_susceptibility_to|Hereditary_cancer-predisposing_syndrome|Ataxia-telangiectasia_syndrome	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:9256 / colorectal cancer & DOID:2531 / hematologic cancer	1	DOID:305 / carcinoma & DOID:2531 / hematologic cancer	5	DOID:0060058 / lymphoma	1290679	-	-	Malignant_lymphoma_non-Hodgkin|Familial_colorectal_cancer|Hereditary_cancer-predisposing_syndrome	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:9256 / colorectal cancer & DOID:1781/ thyroid cancer & DOID:1319 / brain cancer & DOID:2994 / germ cellcancer & DOID:1324 / lung cancer	3	DOID:305 / carcinoma & DOID:3070 / malignant glioma	8	-	-	-	-	Rasopathy,Carcinoma_of_colon|Papillary_thyroid_carcinoma|Astrocytoma_low-grade_somatic|Germ_cell_tumor_nonseminomatous|Non-small_cell_lung_cancer|Malignant_melanoma|not_provided	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:4706 / brain cancer & DOID:9256 / colorectal cancer	3	DOID:0060103 / neuroectodernal neoplasm & DOID:305 / carcinoma	3	-	-	-	-	Carcinoma_of_colon|Pilomatrixoma,Pilomatrixoma|Medulloblastoma	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:3905 / lung carcinoma & DOID:4706 / brain cancer	3	DOID:305 / carcinoma & DOID:3070 / malignant glioma	8	-	-	-	-	Non-small_cell_lung_cancer|RAS-associated_autoimmune_leukoproliferative_disorder,Pilocytic_astrocytoma|Non-small_cell_lung_cancer	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:1781/ thyroid cancer & DOID:0050892 / pheochromocytoma	1	DOID:305 / carcinoma & DOID:3070 / malignant glioma	8	-	-	-	-	Multiple_endocrine_neoplasia_type_2b|Thyroid_carcinoma_sporadic_medullary|Pheochromocytoma|not_provided|Multiple_endocrine_neoplasia_type_2|Multiple_endocrine_neoplasia_type_2a	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:3451 / skin cancer & DOID:10154 / small intestinal cancer & DOID:3953 / adrenal gland cancer	1	-	-	DOID:0050892 / pheochromocytoma	7	-	-	Carcinoid_tumor_of_intestine|Pheochromocytoma|Merkel_cell_carcinoma|not_provided|not_specified|Hereditary_cancer-predisposing_syndrome|Cowden_syndrome_3	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1781/ thyroid cancer & DOID:3953 / adrenal gland cancer	1	DOID:305 / carcinoma & DOID:3070 / malignant glioma	8	-	-	-	-	Familial_medullary_thyroid_carcinoma|Pheochromocytoma|MEN2A_and_FMTC|not_provided|Multiple_endocrine_neoplasia_type_2|Hereditary_cancer-predisposing_syndrome|Hirschsprung's_disease	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:11054 / urinary bladder cancer & DOID:2531 / hematologic cancer	2	DOID:2994 / germ cell tumor	2	-	-	-	-	Hypochondroplasia|Malignant_tumor_of_urinary_bladder,Thanatophoric_dysplasia_type_2|Multiple_myeloma|Spermatocytic_seminoma	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:10534 / stomach cancer & DOID:3571 / liver cancer	2	-	-	-	-	-	-	Hepatocellular_carcinoma|Neoplasm_of_stomach	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_1|Familial_cancer_of_breast|Breast_cancer|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|not_specified|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_2|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1	ClinVar	20	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Hereditary_cancer-predisposing_syndrome|Breast-ovarian_cancer_familial_1|Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1,Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome|not_provided	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|not_provided|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Hereditary_cancer-predisposing_syndrome|Breast_cancer|Familial_cancer_of_breast|not_specified	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast	ClinVar	8	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1|Hereditary_cancer-predisposing_syndrome,Hereditary_cancer-predisposing_syndrome	ClinVar	5	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Breast-ovarian_cancer_familial_1|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome	ClinVar	9	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	not_provided|Breast-ovarian_cancer_familial_2|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|not_specified|Hereditary_cancer-predisposing_syndrome|Familial_cancer_of_breast	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Familial_cancer_of_breast,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2,Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|not_specified|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome|not_specified|not_provided	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1|Hereditary_cancer-predisposing_syndrome|Familial_cancer_of_breast	ClinVar	7	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	8	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|not_specified|Hereditary_cancer-predisposing_syndrome|not_provided	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Breast-ovarian_cancer_familial_1|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Hereditary_cancer-predisposing_syndrome|Breast_cancer|Familial_cancer_of_breast	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Hereditary_cancer-predisposing_syndrome	ClinVar	5	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Breast-ovarian_cancer_familial_2|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Hereditary_cancer-predisposing_syndrome|Familial_cancer_of_breast	ClinVar	4	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1,Breast-ovarian_cancer_familial_1	ClinVar	16	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|not_specified	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|not_specified	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_1|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|not_specified|Hereditary_cancer-predisposing_syndrome|not_provided	ClinVar	3	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast,Familial_cancer_of_breast	ClinVar	9	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|not_provided|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Fanconi_anemia_complementation_group_D1|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1,Breast-ovarian_cancer_familial_1	ClinVar	18	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_2	ClinVar	6	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2,Familial_cancer_of_breast	ClinVar	4	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|Breast_and/or_ovarian_cancer|Hereditary_cancer-predisposing_syndrome|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|not_provided	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2|not_specified|Familial_cancer_of_breast|Breast_cancer|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|not_specified,Breast-ovarian_cancer_familial_1	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|not_provided	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2,Fanconi_anemia_complementation_group_D1|Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast,Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome	ClinVar	7	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome|not_specified|not_provided	ClinVar	1	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Familial_cancer_of_breast|Breast_cancer|Hereditary_cancer-predisposing_syndrome,Breast-ovarian_cancer_familial_2	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|Hereditary_cancer-predisposing_syndrome|not_specified,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|not_specified|Hereditary_cancer-predisposing_syndrome|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1,Familial_cancer_of_breast|Breast-ovarian_cancer_familial_1|Hereditary_cancer-predisposing_syndrome	ClinVar	10	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_1|Familial_cancer_of_breast|not_specified	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	not_provided|BRCA1_and_BRCA2_Hereditary_Breast_and_Ovarian_Cancer|Breast-ovarian_cancer_familial_2|not_specified|Familial_cancer_of_breast|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Familial_cancer_of_breast|Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome|not_provided	ClinVar	8	V2	New term
Unresolved		Multiple_organ	DOID:1612 / breast cancer & DOID:2394 / ovarian cancer	5701	-	-	-	-	-	-	Breast-ovarian_cancer_familial_2|Hereditary_cancer-predisposing_syndrome|Familial_cancer_of_breast,Breast-ovarian_cancer_familial_2|not_specified|Hereditary_cancer-predisposing_syndrome	ClinVar	2	V2	New term
